Time,Traffic_Level,Passenger_Count,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Snowy
2024-04-15 23:00:00,9,198,False,False,True
2024-04-16 00:00:00,9,152,False,False,True
2024-04-16 01:00:00,4,248,True,False,False
2024-04-16 02:00:00,4,295,False,False,True
2024-04-16 03:00:00,8,171,False,True,False
2024-04-16 04:00:00,2,183,False,False,True
2024-04-16 05:00:00,9,128,False,False,True
2024-04-16 06:00:00,6,145,False,False,True
2024-04-16 07:00:00,9,259,False,False,True
2024-04-16 08:00:00,8,165,False,False,True
2024-04-16 09:00:00,7,271,True,False,False
2024-04-16 10:00:00,1,202,True,False,False
2024-04-16 11:00:00,3,91,False,False,True
2024-04-16 12:00:00,2,238,True,False,False
2024-04-16 13:00:00,5,226,False,True,False
2024-04-16 14:00:00,5,192,False,False,True
2024-04-16 15:00:00,5,160,False,True,False
2024-04-16 16:00:00,4,291,False,True,False
2024-04-16 17:00:00,5,233,False,False,True
2024-04-16 18:00:00,3,288,False,True,False
2024-04-16 19:00:00,1,39,False,True,False
2024-04-16 20:00:00,5,85,False,True,False
2024-04-16 21:00:00,9,166,False,False,True
2024-04-16 22:00:00,9,184,False,False,True
2024-04-16 23:00:00,4,25,False,True,False
2024-04-17 00:00:00,3,33,False,False,True
2024-04-17 01:00:00,1,151,False,False,True
2024-04-17 02:00:00,2,262,False,True,False
2024-04-17 03:00:00,8,250,False,False,True
2024-04-17 04:00:00,1,247,True,False,False
2024-04-17 05:00:00,8,181,False,False,True
2024-04-17 06:00:00,7,282,True,False,False
2024-04-17 07:00:00,8,150,False,True,False
2024-04-17 08:00:00,6,244,False,False,True
2024-04-17 09:00:00,9,277,False,True,False
2024-04-17 10:00:00,3,253,False,True,False
2024-04-17 11:00:00,4,43,False,True,False
2024-04-17 12:00:00,6,290,False,True,False
2024-04-17 13:00:00,8,114,False,True,False
2024-04-17 14:00:00,5,161,False,False,True
2024-04-17 15:00:00,3,201,True,False,False
2024-04-17 16:00:00,6,225,False,False,True
2024-04-17 17:00:00,4,100,False,False,True
2024-04-17 18:00:00,9,293,False,False,True
2024-04-17 19:00:00,3,295,False,False,True
2024-04-17 20:00:00,4,227,True,False,False
2024-04-17 21:00:00,7,58,False,False,True
2024-04-17 22:00:00,7,143,False,True,False
2024-04-17 23:00:00,4,199,False,False,True
2024-04-18 00:00:00,6,116,False,False,True
2024-04-18 01:00:00,3,210,True,False,False
2024-04-18 02:00:00,6,93,True,False,False
2024-04-18 03:00:00,2,292,False,True,False
2024-04-18 04:00:00,8,68,False,False,True
2024-04-18 05:00:00,2,229,False,False,True
2024-04-18 06:00:00,7,135,False,False,True
2024-04-18 07:00:00,9,42,False,True,False
2024-04-18 08:00:00,1,117,True,False,False
2024-04-18 09:00:00,8,209,False,True,False
2024-04-18 10:00:00,7,201,False,False,True
2024-04-18 11:00:00,6,167,True,False,False
2024-04-18 12:00:00,6,42,True,False,False
2024-04-18 13:00:00,6,124,False,True,False
2024-04-18 14:00:00,9,182,True,False,False
2024-04-18 15:00:00,2,86,True,False,False
2024-04-18 16:00:00,1,65,False,False,True
2024-04-18 17:00:00,6,100,False,False,True
2024-04-18 18:00:00,8,166,True,False,False
2024-04-18 19:00:00,3,241,True,False,False
2024-04-18 20:00:00,1,34,False,True,False
2024-04-18 21:00:00,9,140,False,True,False
2024-04-18 22:00:00,1,97,True,False,False
2024-04-18 23:00:00,3,260,False,False,True
2024-04-19 00:00:00,8,37,True,False,False
2024-04-19 01:00:00,3,275,True,False,False
2024-04-19 02:00:00,4,296,False,False,True
2024-04-19 03:00:00,8,46,False,False,True
2024-04-19 04:00:00,1,21,False,True,False
2024-04-19 05:00:00,6,258,False,True,False
2024-04-19 06:00:00,1,32,False,True,False
2024-04-19 07:00:00,1,203,False,True,False
2024-04-19 08:00:00,8,213,False,False,True
2024-04-19 09:00:00,4,75,True,False,False
2024-04-19 10:00:00,1,249,False,True,False
2024-04-19 11:00:00,7,47,False,True,False
2024-04-19 12:00:00,5,90,False,False,True
2024-04-19 13:00:00,5,229,False,False,True
2024-04-19 14:00:00,1,203,True,False,False
2024-04-19 15:00:00,6,60,True,False,False
2024-04-19 16:00:00,9,279,False,False,True
2024-04-19 17:00:00,9,103,False,True,False
2024-04-19 18:00:00,8,65,False,True,False
2024-04-19 19:00:00,5,178,False,True,False
2024-04-19 20:00:00,1,26,True,False,False
2024-04-19 21:00:00,9,155,False,True,False
2024-04-19 22:00:00,1,202,False,True,False
2024-04-19 23:00:00,8,216,False,False,True
2024-04-20 00:00:00,5,191,False,True,False
2024-04-20 01:00:00,3,295,False,False,True
2024-04-20 02:00:00,7,97,False,True,False
2024-04-20 03:00:00,7,197,True,False,False
2024-04-20 04:00:00,9,46,False,True,False
2024-04-20 05:00:00,7,139,False,True,False
2024-04-20 06:00:00,3,215,False,False,True
2024-04-20 07:00:00,1,296,False,False,True
2024-04-20 08:00:00,8,37,False,False,True
2024-04-20 09:00:00,3,290,False,True,False
2024-04-20 10:00:00,8,72,False,True,False
2024-04-20 11:00:00,8,71,True,False,False
2024-04-20 12:00:00,5,235,False,True,False
2024-04-20 13:00:00,1,91,True,False,False
2024-04-20 14:00:00,7,47,False,False,True
2024-04-20 15:00:00,5,271,False,False,True
2024-04-20 16:00:00,8,54,False,False,True
2024-04-20 17:00:00,9,220,True,False,False
2024-04-20 18:00:00,7,268,False,True,False
2024-04-20 19:00:00,7,118,False,False,True
2024-04-20 20:00:00,1,159,False,True,False
2024-04-20 21:00:00,4,102,False,True,False
2024-04-20 22:00:00,2,67,False,False,True
2024-04-20 23:00:00,2,297,True,False,False
2024-04-21 00:00:00,2,267,False,True,False
2024-04-21 01:00:00,4,196,False,False,True
2024-04-21 02:00:00,1,71,False,True,False
2024-04-21 03:00:00,4,98,False,True,False
2024-04-21 04:00:00,2,83,False,True,False
2024-04-21 05:00:00,5,27,False,True,False
2024-04-21 06:00:00,3,233,False,True,False
2024-04-21 07:00:00,8,44,True,False,False
2024-04-21 08:00:00,4,275,True,False,False
2024-04-21 09:00:00,1,262,False,False,True
2024-04-21 10:00:00,1,217,True,False,False
2024-04-21 11:00:00,3,113,True,False,False
2024-04-21 12:00:00,9,226,True,False,False
2024-04-21 13:00:00,7,34,False,True,False
2024-04-21 14:00:00,2,197,False,True,False
2024-04-21 15:00:00,9,94,False,False,True
2024-04-21 16:00:00,2,123,False,False,True
2024-04-21 17:00:00,3,187,False,False,True
2024-04-21 18:00:00,2,134,False,True,False
2024-04-21 19:00:00,3,58,True,False,False
2024-04-21 20:00:00,6,292,True,False,False
2024-04-21 21:00:00,9,154,False,True,False
2024-04-21 22:00:00,9,251,False,False,True
2024-04-21 23:00:00,7,58,False,False,True
2024-04-22 00:00:00,3,66,False,False,True
2024-04-22 01:00:00,4,55,False,True,False
2024-04-22 02:00:00,6,114,False,False,True
2024-04-22 03:00:00,5,32,False,False,True
2024-04-22 04:00:00,2,165,False,True,False
2024-04-22 05:00:00,6,84,True,False,False
2024-04-22 06:00:00,3,247,False,True,False
2024-04-22 07:00:00,8,261,False,True,False
2024-04-22 08:00:00,2,27,False,True,False
2024-04-22 09:00:00,1,62,False,True,False
2024-04-22 10:00:00,9,263,True,False,False
2024-04-22 11:00:00,3,200,False,False,True
2024-04-22 12:00:00,1,104,False,True,False
2024-04-22 13:00:00,7,174,True,False,False
2024-04-22 14:00:00,5,294,False,False,True
2024-04-22 15:00:00,5,42,False,False,True
2024-04-22 16:00:00,1,134,False,False,True
2024-04-22 17:00:00,9,118,False,True,False
2024-04-22 18:00:00,7,123,False,True,False
2024-04-22 19:00:00,8,70,False,False,True
2024-04-22 20:00:00,9,131,False,False,True
2024-04-22 21:00:00,6,263,False,False,True
2024-04-22 22:00:00,5,188,False,False,True
2024-04-22 23:00:00,6,91,False,False,True
2024-04-23 00:00:00,2,158,False,False,True
2024-04-23 01:00:00,4,250,True,False,False
2024-04-23 02:00:00,3,258,False,False,True
2024-04-23 03:00:00,7,272,False,True,False
2024-04-23 04:00:00,9,68,False,True,False
2024-04-23 05:00:00,5,91,False,True,False
2024-04-23 06:00:00,6,282,False,False,True
2024-04-23 07:00:00,2,241,False,True,False
2024-04-23 08:00:00,3,96,True,False,False
2024-04-23 09:00:00,3,81,False,False,True
2024-04-23 10:00:00,9,176,False,True,False
2024-04-23 11:00:00,7,144,True,False,False
2024-04-23 12:00:00,8,248,True,False,False
2024-04-23 13:00:00,9,180,False,True,False
2024-04-23 14:00:00,6,48,True,False,False
2024-04-23 15:00:00,4,133,False,True,False
2024-04-23 16:00:00,1,98,True,False,False
2024-04-23 17:00:00,8,42,False,False,True
2024-04-23 18:00:00,7,125,False,False,True
2024-04-23 19:00:00,2,150,False,False,True
2024-04-23 20:00:00,8,192,False,False,True
2024-04-23 21:00:00,5,283,False,False,True
2024-04-23 22:00:00,7,21,False,True,False
2024-04-23 23:00:00,4,252,False,False,True
2024-04-24 00:00:00,5,270,False,False,True
2024-04-24 01:00:00,8,127,False,False,True
2024-04-24 02:00:00,1,295,False,False,True
2024-04-24 03:00:00,1,199,True,False,False
2024-04-24 04:00:00,4,232,False,False,True
2024-04-24 05:00:00,3,91,False,False,True
2024-04-24 06:00:00,2,194,False,True,False
2024-04-24 07:00:00,3,142,True,False,False
2024-04-24 08:00:00,1,246,False,True,False
2024-04-24 09:00:00,1,102,False,False,True
2024-04-24 10:00:00,6,272,False,True,False
2024-04-24 11:00:00,5,165,False,True,False
2024-04-24 12:00:00,8,139,False,False,True
2024-04-24 13:00:00,2,84,True,False,False
2024-04-24 14:00:00,4,125,True,False,False
2024-04-24 15:00:00,8,126,False,True,False
2024-04-24 16:00:00,6,55,False,False,True
2024-04-24 17:00:00,1,166,False,True,False
2024-04-24 18:00:00,4,281,False,True,False
2024-04-24 19:00:00,1,178,False,True,False
2024-04-24 20:00:00,2,284,False,False,True
2024-04-24 21:00:00,5,221,False,False,True
2024-04-24 22:00:00,8,174,True,False,False
2024-04-24 23:00:00,8,32,False,False,True
2024-04-25 00:00:00,3,104,False,True,False
2024-04-25 01:00:00,4,299,False,True,False
2024-04-25 02:00:00,6,264,True,False,False
2024-04-25 03:00:00,3,28,False,False,True
2024-04-25 04:00:00,2,266,False,True,False
2024-04-25 05:00:00,6,297,True,False,False
2024-04-25 06:00:00,5,257,True,False,False
2024-04-25 07:00:00,5,222,False,True,False
2024-04-25 08:00:00,5,266,False,True,False
2024-04-25 09:00:00,5,254,False,False,True
2024-04-25 10:00:00,3,100,True,False,False
2024-04-25 11:00:00,7,32,False,True,False
2024-04-25 12:00:00,6,35,True,False,False
2024-04-25 13:00:00,4,64,False,False,True
2024-04-25 14:00:00,2,158,False,True,False
2024-04-25 15:00:00,9,167,False,False,True
2024-04-25 16:00:00,1,255,True,False,False
2024-04-25 17:00:00,4,210,False,False,True
2024-04-25 18:00:00,1,120,False,False,True
2024-04-25 19:00:00,6,124,True,False,False
2024-04-25 20:00:00,4,269,False,False,True
2024-04-25 21:00:00,5,113,True,False,False
2024-04-25 22:00:00,5,239,False,True,False
2024-04-25 23:00:00,9,152,True,False,False
2024-04-26 00:00:00,1,174,True,False,False
2024-04-26 01:00:00,2,47,False,True,False
2024-04-26 02:00:00,6,135,True,False,False
2024-04-26 03:00:00,5,253,False,True,False
2024-04-26 04:00:00,7,20,False,True,False
2024-04-26 05:00:00,3,259,True,False,False
2024-04-26 06:00:00,3,77,False,False,True
2024-04-26 07:00:00,2,202,False,False,True
2024-04-26 08:00:00,3,45,False,True,False
2024-04-26 09:00:00,1,96,False,False,True
2024-04-26 10:00:00,5,236,False,False,True
2024-04-26 11:00:00,5,281,True,False,False
2024-04-26 12:00:00,7,42,False,True,False
2024-04-26 13:00:00,4,263,False,True,False
2024-04-26 14:00:00,3,177,True,False,False
2024-04-26 15:00:00,1,225,False,False,True
2024-04-26 16:00:00,8,106,False,True,False
2024-04-26 17:00:00,3,286,False,False,True
2024-04-26 18:00:00,2,153,False,True,False
2024-04-26 19:00:00,4,286,False,True,False
2024-04-26 20:00:00,3,287,False,True,False
2024-04-26 21:00:00,1,72,False,True,False
2024-04-26 22:00:00,3,118,False,False,True
2024-04-26 23:00:00,2,266,False,False,True
2024-04-27 00:00:00,8,55,False,False,True
2024-04-27 01:00:00,6,47,False,False,True
2024-04-27 02:00:00,9,239,True,False,False
2024-04-27 03:00:00,8,121,False,True,False
2024-04-27 04:00:00,3,282,False,True,False
2024-04-27 05:00:00,5,290,False,True,False
2024-04-27 06:00:00,7,243,True,False,False
2024-04-27 07:00:00,5,158,False,False,True
2024-04-27 08:00:00,8,299,False,True,False
2024-04-27 09:00:00,5,269,False,False,True
2024-04-27 10:00:00,1,97,False,False,True
2024-04-27 11:00:00,5,32,True,False,False
2024-04-27 12:00:00,4,101,True,False,False
2024-04-27 13:00:00,6,28,False,False,True
2024-04-27 14:00:00,3,232,False,True,False
2024-04-27 15:00:00,5,67,False,True,False
2024-04-27 16:00:00,2,68,True,False,False
2024-04-27 17:00:00,6,59,True,False,False
2024-04-27 18:00:00,6,299,True,False,False
2024-04-27 19:00:00,5,245,True,False,False
2024-04-27 20:00:00,6,127,True,False,False
2024-04-27 21:00:00,7,264,True,False,False
2024-04-27 22:00:00,5,274,True,False,False
2024-04-27 23:00:00,1,52,False,True,False
2024-04-28 00:00:00,8,42,True,False,False
2024-04-28 01:00:00,4,73,True,False,False
2024-04-28 02:00:00,9,68,False,True,False
2024-04-28 03:00:00,6,97,False,True,False
2024-04-28 04:00:00,1,141,False,False,True
2024-04-28 05:00:00,3,109,True,False,False
2024-04-28 06:00:00,3,212,True,False,False
2024-04-28 07:00:00,4,263,True,False,False
2024-04-28 08:00:00,6,168,True,False,False
2024-04-28 09:00:00,7,165,False,False,True
2024-04-28 10:00:00,4,160,False,True,False
2024-04-28 11:00:00,6,130,False,True,False
2024-04-28 12:00:00,1,127,True,False,False
2024-04-28 13:00:00,8,69,True,False,False
2024-04-28 14:00:00,7,33,True,False,False
2024-04-28 15:00:00,9,153,False,False,True
2024-04-28 16:00:00,3,95,False,False,True
2024-04-28 17:00:00,2,103,False,True,False
2024-04-28 18:00:00,1,177,True,False,False
2024-04-28 19:00:00,3,113,True,False,False
2024-04-28 20:00:00,5,113,True,False,False
2024-04-28 21:00:00,2,76,True,False,False
2024-04-28 22:00:00,3,183,False,False,True
2024-04-28 23:00:00,4,117,False,True,False
2024-04-29 00:00:00,7,35,False,True,False
2024-04-29 01:00:00,3,97,False,False,True
2024-04-29 02:00:00,9,91,True,False,False
2024-04-29 03:00:00,8,289,False,True,False
2024-04-29 04:00:00,4,85,False,True,False
2024-04-29 05:00:00,1,87,False,False,True
2024-04-29 06:00:00,1,212,True,False,False
2024-04-29 07:00:00,1,74,False,True,False
2024-04-29 08:00:00,1,187,True,False,False
2024-04-29 09:00:00,8,44,False,True,False
2024-04-29 10:00:00,3,150,False,False,True
2024-04-29 11:00:00,6,121,True,False,False
2024-04-29 12:00:00,3,282,False,False,True
2024-04-29 13:00:00,5,139,False,True,False
2024-04-29 14:00:00,7,250,False,False,True
2024-04-29 15:00:00,2,180,False,False,True
2024-04-29 16:00:00,6,180,False,False,True
2024-04-29 17:00:00,6,97,False,True,False
2024-04-29 18:00:00,3,57,True,False,False
2024-04-29 19:00:00,6,47,False,False,True
2024-04-29 20:00:00,5,119,True,False,False
2024-04-29 21:00:00,2,143,False,True,False
2024-04-29 22:00:00,9,111,True,False,False
2024-04-29 23:00:00,8,274,False,False,True
2024-04-30 00:00:00,3,116,False,False,True
2024-04-30 01:00:00,8,25,False,False,True
2024-04-30 02:00:00,9,188,False,False,True
2024-04-30 03:00:00,3,290,False,False,True
2024-04-30 04:00:00,3,127,False,False,True
2024-04-30 05:00:00,2,66,False,True,False
2024-04-30 06:00:00,8,118,False,True,False
2024-04-30 07:00:00,1,33,False,True,False
2024-04-30 08:00:00,8,213,True,False,False
2024-04-30 09:00:00,7,176,True,False,False
2024-04-30 10:00:00,7,173,False,True,False
2024-04-30 11:00:00,3,134,True,False,False
2024-04-30 12:00:00,1,277,True,False,False
2024-04-30 13:00:00,4,164,False,False,True
2024-04-30 14:00:00,9,29,False,False,True
2024-04-30 15:00:00,5,233,True,False,False
2024-04-30 16:00:00,1,252,True,False,False
2024-04-30 17:00:00,5,190,False,True,False
2024-04-30 18:00:00,8,40,True,False,False
2024-04-30 19:00:00,8,34,False,False,True
2024-04-30 20:00:00,5,145,True,False,False
2024-04-30 21:00:00,9,232,False,True,False
2024-04-30 22:00:00,1,207,False,False,True
2024-04-30 23:00:00,4,191,False,False,True
2024-05-01 00:00:00,3,266,False,False,True
2024-05-01 01:00:00,2,24,False,False,True
2024-05-01 02:00:00,8,250,True,False,False
2024-05-01 03:00:00,7,220,False,True,False
2024-05-01 04:00:00,9,168,True,False,False
2024-05-01 05:00:00,2,91,True,False,False
2024-05-01 06:00:00,4,245,False,False,True
2024-05-01 07:00:00,6,93,False,True,False
2024-05-01 08:00:00,3,188,False,False,True
2024-05-01 09:00:00,8,268,True,False,False
2024-05-01 10:00:00,3,299,True,False,False
2024-05-01 11:00:00,2,171,False,False,True
2024-05-01 12:00:00,3,243,True,False,False
2024-05-01 13:00:00,6,244,True,False,False
2024-05-01 14:00:00,2,57,False,False,True
2024-05-01 15:00:00,8,63,True,False,False
2024-05-01 16:00:00,1,204,False,True,False
2024-05-01 17:00:00,7,260,False,False,True
2024-05-01 18:00:00,2,229,False,True,False
2024-05-01 19:00:00,6,42,True,False,False
2024-05-01 20:00:00,2,143,True,False,False
2024-05-01 21:00:00,2,105,False,False,True
2024-05-01 22:00:00,8,62,True,False,False
2024-05-01 23:00:00,2,59,False,False,True
2024-05-02 00:00:00,7,188,False,False,True
2024-05-02 01:00:00,3,194,False,False,True
2024-05-02 02:00:00,8,39,False,False,True
2024-05-02 03:00:00,7,128,False,False,True
2024-05-02 04:00:00,8,212,False,True,False
2024-05-02 05:00:00,7,263,False,False,True
2024-05-02 06:00:00,6,299,False,True,False
2024-05-02 07:00:00,7,247,True,False,False
2024-05-02 08:00:00,5,55,False,False,True
2024-05-02 09:00:00,7,64,True,False,False
2024-05-02 10:00:00,1,47,False,False,True
2024-05-02 11:00:00,1,173,False,True,False
2024-05-02 12:00:00,9,42,False,True,False
2024-05-02 13:00:00,5,226,False,True,False
2024-05-02 14:00:00,5,110,True,False,False
2024-05-02 15:00:00,3,57,False,False,True
2024-05-02 16:00:00,5,247,True,False,False
2024-05-02 17:00:00,3,221,False,True,False
2024-05-02 18:00:00,9,273,True,False,False
2024-05-02 19:00:00,9,57,False,True,False
2024-05-02 20:00:00,6,240,False,True,False
2024-05-02 21:00:00,1,206,False,True,False
2024-05-02 22:00:00,7,62,False,False,True
2024-05-02 23:00:00,7,133,False,False,True
2024-05-03 00:00:00,4,279,False,True,False
2024-05-03 01:00:00,8,24,True,False,False
2024-05-03 02:00:00,6,87,True,False,False
2024-05-03 03:00:00,4,247,False,False,True
2024-05-03 04:00:00,4,142,False,True,False
2024-05-03 05:00:00,2,192,True,False,False
2024-05-03 06:00:00,2,172,False,True,False
2024-05-03 07:00:00,4,286,True,False,False
2024-05-03 08:00:00,5,176,False,False,True
2024-05-03 09:00:00,8,181,False,True,False
2024-05-03 10:00:00,6,233,False,True,False
2024-05-03 11:00:00,4,45,True,False,False
2024-05-03 12:00:00,7,208,True,False,False
2024-05-03 13:00:00,8,141,True,False,False
2024-05-03 14:00:00,2,249,False,True,False
2024-05-03 15:00:00,7,78,False,False,True
2024-05-03 16:00:00,2,115,False,False,True
2024-05-03 17:00:00,2,281,True,False,False
2024-05-03 18:00:00,8,155,False,False,True
2024-05-03 19:00:00,2,139,True,False,False
2024-05-03 20:00:00,9,44,False,False,True
2024-05-03 21:00:00,1,165,False,True,False
2024-05-03 22:00:00,9,31,True,False,False
2024-05-03 23:00:00,1,106,False,False,True
2024-05-04 00:00:00,2,128,False,True,False
2024-05-04 01:00:00,6,285,False,False,True
2024-05-04 02:00:00,6,241,False,True,False
2024-05-04 03:00:00,1,93,False,True,False
2024-05-04 04:00:00,7,121,False,False,True
2024-05-04 05:00:00,8,156,False,False,True
2024-05-04 06:00:00,2,210,False,True,False
2024-05-04 07:00:00,8,161,False,True,False
2024-05-04 08:00:00,9,92,False,True,False
2024-05-04 09:00:00,6,186,True,False,False
2024-05-04 10:00:00,5,187,False,True,False
2024-05-04 11:00:00,9,73,True,False,False
2024-05-04 12:00:00,9,278,False,True,False
2024-05-04 13:00:00,1,130,True,False,False
2024-05-04 14:00:00,3,251,False,True,False
2024-05-04 15:00:00,9,180,False,True,False
2024-05-04 16:00:00,2,38,False,True,False
2024-05-04 17:00:00,4,69,False,False,True
2024-05-04 18:00:00,4,194,False,False,True
2024-05-04 19:00:00,2,203,False,True,False
2024-05-04 20:00:00,3,204,True,False,False
2024-05-04 21:00:00,3,100,True,False,False
2024-05-04 22:00:00,1,175,False,True,False
2024-05-04 23:00:00,6,294,False,False,True
2024-05-05 00:00:00,8,268,True,False,False
2024-05-05 01:00:00,3,166,False,False,True
2024-05-05 02:00:00,5,26,True,False,False
2024-05-05 03:00:00,1,176,False,True,False
2024-05-05 04:00:00,7,190,False,False,True
2024-05-05 05:00:00,1,88,True,False,False
2024-05-05 06:00:00,9,113,False,True,False
2024-05-05 07:00:00,8,205,False,True,False
2024-05-05 08:00:00,7,189,False,True,False
2024-05-05 09:00:00,7,223,False,False,True
2024-05-05 10:00:00,5,61,False,False,True
2024-05-05 11:00:00,5,32,False,True,False
2024-05-05 12:00:00,5,173,False,False,True
2024-05-05 13:00:00,1,293,True,False,False
2024-05-05 14:00:00,8,70,False,True,False
2024-05-05 15:00:00,1,231,False,True,False
2024-05-05 16:00:00,4,163,False,False,True
2024-05-05 17:00:00,9,22,False,True,False
2024-05-05 18:00:00,9,273,True,False,False
2024-05-05 19:00:00,5,275,False,False,True
2024-05-05 20:00:00,4,117,False,False,True
2024-05-05 21:00:00,3,192,False,True,False
2024-05-05 22:00:00,3,169,False,True,False
2024-05-05 23:00:00,5,298,False,True,False
2024-05-06 00:00:00,1,78,False,False,True
2024-05-06 01:00:00,5,132,False,True,False
2024-05-06 02:00:00,6,262,True,False,False
2024-05-06 03:00:00,7,76,False,True,False
2024-05-06 04:00:00,9,79,False,True,False
2024-05-06 05:00:00,3,235,False,False,True
2024-05-06 06:00:00,2,252,False,True,False
2024-05-06 07:00:00,3,74,False,False,True
2024-05-06 08:00:00,9,227,False,True,False
2024-05-06 09:00:00,7,82,True,False,False
2024-05-06 10:00:00,9,203,True,False,False
2024-05-06 11:00:00,2,45,False,False,True
2024-05-06 12:00:00,5,196,False,False,True
2024-05-06 13:00:00,4,82,False,True,False
2024-05-06 14:00:00,2,92,False,True,False
2024-05-06 15:00:00,9,186,True,False,False
2024-05-06 16:00:00,9,244,False,True,False
2024-05-06 17:00:00,6,84,True,False,False
2024-05-06 18:00:00,6,88,False,False,True
2024-05-06 19:00:00,8,28,False,True,False
2024-05-06 20:00:00,6,255,False,False,True
2024-05-06 21:00:00,1,217,False,True,False
2024-05-06 22:00:00,4,192,True,False,False
2024-05-06 23:00:00,7,47,False,False,True
2024-05-07 00:00:00,2,153,False,False,True
2024-05-07 01:00:00,9,46,False,True,False
2024-05-07 02:00:00,8,57,False,False,True
2024-05-07 03:00:00,8,215,True,False,False
2024-05-07 04:00:00,7,222,False,False,True
2024-05-07 05:00:00,4,104,False,False,True
2024-05-07 06:00:00,2,49,False,True,False
2024-05-07 07:00:00,3,118,False,False,True
2024-05-07 08:00:00,6,209,False,True,False
2024-05-07 09:00:00,5,31,False,True,False
2024-05-07 10:00:00,8,110,False,False,True
2024-05-07 11:00:00,6,49,True,False,False
2024-05-07 12:00:00,6,232,False,True,False
2024-05-07 13:00:00,1,57,False,False,True
2024-05-07 14:00:00,4,79,False,True,False
2024-05-07 15:00:00,5,162,True,False,False
2024-05-07 16:00:00,3,199,True,False,False
2024-05-07 17:00:00,9,131,False,True,False
2024-05-07 18:00:00,1,249,True,False,False
2024-05-07 19:00:00,6,40,False,False,True
2024-05-07 20:00:00,6,164,False,False,True
2024-05-07 21:00:00,5,165,False,True,False
2024-05-07 22:00:00,5,185,True,False,False
2024-05-07 23:00:00,5,159,False,False,True
2024-05-08 00:00:00,6,222,False,False,True
2024-05-08 01:00:00,8,263,False,False,True
2024-05-08 02:00:00,2,132,False,True,False
2024-05-08 03:00:00,6,220,False,True,False
2024-05-08 04:00:00,1,278,False,False,True
2024-05-08 05:00:00,4,274,False,False,True
2024-05-08 06:00:00,3,42,True,False,False
2024-05-08 07:00:00,9,265,True,False,False
2024-05-08 08:00:00,3,106,True,False,False
2024-05-08 09:00:00,6,238,False,True,False
2024-05-08 10:00:00,1,46,False,False,True
2024-05-08 11:00:00,6,242,False,True,False
2024-05-08 12:00:00,4,197,False,False,True
2024-05-08 13:00:00,8,167,True,False,False
2024-05-08 14:00:00,9,246,True,False,False
2024-05-08 15:00:00,4,205,True,False,False
2024-05-08 16:00:00,6,60,True,False,False
2024-05-08 17:00:00,1,210,False,False,True
2024-05-08 18:00:00,4,98,True,False,False
2024-05-08 19:00:00,7,224,False,False,True
2024-05-08 20:00:00,1,297,False,False,True
2024-05-08 21:00:00,8,291,False,True,False
2024-05-08 22:00:00,6,51,True,False,False
2024-05-08 23:00:00,5,161,True,False,False
2024-05-09 00:00:00,9,270,False,True,False
2024-05-09 01:00:00,2,117,False,False,True
2024-05-09 02:00:00,5,155,True,False,False
2024-05-09 03:00:00,6,296,False,False,True
2024-05-09 04:00:00,7,62,False,True,False
2024-05-09 05:00:00,5,139,False,False,True
2024-05-09 06:00:00,9,239,True,False,False
2024-05-09 07:00:00,1,65,False,False,True
2024-05-09 08:00:00,7,255,False,False,True
2024-05-09 09:00:00,7,67,True,False,False
2024-05-09 10:00:00,4,217,True,False,False
2024-05-09 11:00:00,9,103,False,False,True
2024-05-09 12:00:00,5,50,False,False,True
2024-05-09 13:00:00,4,180,False,True,False
2024-05-09 14:00:00,7,90,True,False,False
2024-05-09 15:00:00,4,27,False,False,True
2024-05-09 16:00:00,3,71,True,False,False
2024-05-09 17:00:00,9,64,False,True,False
2024-05-09 18:00:00,8,57,False,False,True
2024-05-09 19:00:00,1,250,False,False,True
2024-05-09 20:00:00,7,281,False,False,True
2024-05-09 21:00:00,9,87,True,False,False
2024-05-09 22:00:00,8,198,False,True,False
2024-05-09 23:00:00,8,205,True,False,False
2024-05-10 00:00:00,6,220,False,False,True
2024-05-10 01:00:00,4,32,False,True,False
2024-05-10 02:00:00,8,233,False,False,True
2024-05-10 03:00:00,3,239,False,False,True
2024-05-10 04:00:00,9,263,True,False,False
2024-05-10 05:00:00,2,277,False,False,True
2024-05-10 06:00:00,2,77,False,True,False
2024-05-10 07:00:00,7,55,False,False,True
2024-05-10 08:00:00,4,212,False,False,True
2024-05-10 09:00:00,8,69,True,False,False
2024-05-10 10:00:00,9,51,False,True,False
2024-05-10 11:00:00,7,117,True,False,False
2024-05-10 12:00:00,5,62,False,False,True
2024-05-10 13:00:00,8,66,True,False,False
2024-05-10 14:00:00,4,289,True,False,False
2024-05-10 15:00:00,2,82,True,False,False
2024-05-10 16:00:00,6,38,True,False,False
2024-05-10 17:00:00,9,120,False,False,True
2024-05-10 18:00:00,1,56,False,False,True
2024-05-10 19:00:00,7,126,False,True,False
2024-05-10 20:00:00,9,111,True,False,False
2024-05-10 21:00:00,9,204,True,False,False
2024-05-10 22:00:00,3,235,False,True,False
2024-05-10 23:00:00,5,47,True,False,False
2024-05-11 00:00:00,8,55,False,True,False
2024-05-11 01:00:00,8,37,False,False,True
2024-05-11 02:00:00,4,215,False,True,False
2024-05-11 03:00:00,1,97,True,False,False
2024-05-11 04:00:00,1,186,False,True,False
